V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	-18.4098342984526	15.5626304593631	8.47891941884818	10.6628705727601	7.93900043490498	-6.30232220877978	10.7018919262554	1.94165166546597	3.50923901622933	3.86468625721523	4.75679992474145	-0.909239622900568	4.91670635410296	1.46106688074839	3.95739294157296	6.34900681301467	-6.8885071466481	2.65716833086859	10.1026610447576	-3.46937588687433	-4.11725471613353	-1.09399836956067	6.43734646812444	-8.20625033781669	5.87359853582503	11.8147636105313	-11.1391384519482	20.5120544010563	-14.0430579298097	5.15422850591652	-5.82720331184721	6.57089327604851	-1.4281995879908	2.97567256955621	-7.24706537554639	-2.04357179057316	-9.01967939983684	13.0352922621232	5.94973570197566	9.37060037027277	5.60755028068594	-13.7572707306415	-9.93901682240691	7.06995034285093	-15.0038178695764	2.42502629787929	-10.2601361914113	5.88225585746338	-0.162122570491832	-4.43889309158269	18.6665738184399	-1.13915533938629	3.15416325263362	2.35790776442633	-2.73383832060503	-15.7379806361241	-6.09691129266351	12.877336462949	2.41380380018392	-5.18211255037775	0.140113135872521	-5.54434961289068	-4.61769382427215	-2.40342185400669	3.9494046695481	0.264606097151867	-1.69782129437506	4.96345456880235	1.63698991990223	-5.66231729482746	16.2256159142252	9.17950035894831	8.83145139611307	-3.73623631067056	-5.10154050372086	4.85295909736783	-6.27155149874724	-4.90941248861053	-3.38307185795083	6.98931942688488	-1.31379077134201	-5.79369275828089	12.4607604226878	-2.67542743351967	3.13830510299231	-4.65254475921191	8.77451678879329	-2.19838532978067	-6.14643697584079	-10.46247401378	-7.08396933915459	1.75081661101841	-10.9271357445607	0.300603810898197	1.40153408686034	-2.91049355256413	2.55507731208307	-1.17860130384998	3.97203078925473	0.147143720545415
2	-1.55838248602831	0.64600923194698	2.32930112096316	-3.88881268006327	-16.207123701568	2.76473806160654	19.9174956525579	-0.466348918839289	-4.28235892715281	1.85411093285142	1.58678594248638	-4.98992642081866	-13.9790500722084	13.5597254343713	4.53796964350438	-6.520892957299	7.73611000988251	-21.6367296911499	14.5835935678912	4.67117661011426	-8.0806656341508	4.32473431900966	9.06020004327063	1.44353894719147	-10.1745413475284	9.87345090636587	-11.226266359878	-3.61769879091468	2.80531836107928	-2.46465917638208	0.480808691331029	-7.04339670528116	-12.2146185124505	-4.93597452318316	1.92026839110464	0.674881283245677	-0.898265748467598	7.80352818711654	-0.177297303436795	1.37340532960201	-2.32131475911367	7.04449326186995	-9.40683958479636	-1.7206127262317	9.95743492053594	18.7203687334975	-2.19075120393719	-4.21367784453953	-3.74532469416103	-1.12527149764029	5.53376705310681	-2.11756192260594	-1.0735406460212	9.83214389051576	4.30553307439754	-12.4276766859518	8.31224846127707	14.1241393549724	2.05590079368694	11.85707551869	-4.76112903247437	1.40570973094362	13.305272574668	-11.7411339122672	15.2389368641674	8.35208229295363	6.29638294916983	9.9194193667663	-3.44858476136517	-17.3792155109329	-12.1505843310429	6.5315187166799	6.13300967694793	-1.49983454098755	7.84523060064938	-7.17457954640179	3.61891041864057	4.68204756663619	-0.663715060416759	2.97235401776894	-5.53175464126817	-1.50023681448474	-3.68666913732737	0.118001220202616	-2.45517415274516	-0.752488984488736	8.17873112190939	-2.86218691396194	0.260454237227581	-0.168442950189511	5.30809118901194	1.13327321854874	-6.73345527899589	-10.8937367285557	-4.47930324605685	-8.94916972302536	4.39604096717115	-0.564616231425348	10.1490705375567	-3.26991353827304
3	2.89915754367743	6.76301229079046	3.3505688888545	9.42372009509886	1.14520048620624	2.0036781415267	-1.04722438085606	5.4942435248854	-10.5409395810418	15.1305991500642	2.50451491245549	2.35190352347531	9.49903878155572	-1.93953078709123	1.6621228717066	-2.97320069424583	2.40881834907859	18.1631107059214	-1.71876137976845	7.25302261607737	4.97381343240148	-0.48360693759574	8.96606970002384	2.66874066519937	-12.2918946849859	1.33953199328221	-3.11206536027376	-8.93919664869479	-9.87020675326204	1.58210753861284	-1.75107946348496	-5.48922537664783	-3.93111346454715	-11.7864785590679	4.94032077620388	1.88251828970673	-6.61688288293769	5.05478478370706	-8.67474226110663	1.7233983663885	-12.8555562285403	10.4576833878185	20.9392623658554	-1.51984867256027	-11.8342367151697	-6.86746239406108	13.6054917299495	5.41858473219139	11.9112976910784	11.5588370765446	-6.26646495033975	-5.49096019246392	-2.66345520788582	-11.830255461676	-8.2929511691749	-1.88812906962183	-8.24188082197406	5.70898386493013	-11.2304317670803	-8.09245041013106	-2.82018630613936	-12.955471836107	-0.87984143817192	10.5722261863184	4.69302144317644	-6.53119865846863	-2.00303299442401	-2.42849206964344	3.7645128408758	-7.99960247085747	0.640967742801726	4.23169117890756	-7.84670901563083	-0.36804538704047	1.86231767742383	-21.2808290398968	-10.4163455682521	1.08357324336912	-6.0530886807193	5.34338958941891	-3.8471749207568	0.824076611072678	-4.22961403303391	-10.5550109605396	-12.4686553178559	2.62691656586319	-8.27987590515538	8.55410955189854	1.02930046561646	-3.47266471372231	-5.32110961345099	-8.16052604053923	7.53527326065127	1.64030330196747	4.67283788284855	2.43405183678	5.58653858301154	2.90148942975809	5.16515550150637	8.64327714826008
4	3.12351108664877	0.739279377112989	3.45391391820502	-1.90461806078674	-1.20687391669294	6.89849210221004	-17.0856186604463	-2.58053520119157	-7.75648351886971	-3.83441507678974	11.1887970615012	5.45490496703868	5.36604048153197	5.33677042995123	-4.11060773228328	-3.13146047103053	8.16727990456135	3.41496203211507	11.8499929986661	-2.1360475887498	10.736149017466	14.7153761651355	8.93739142450156	-5.31606259065041	-10.4209719245297	2.46788222652038	4.09824815592336	-11.8068943248369	-6.06860555586742	2.4492881889994	7.22850662351896	-14.3046069001257	-9.33706082943167	-6.17536291098789	-0.41032669860564	-1.36951363378157	7.07913572550278	-0.134834714263118	-5.51016691894985	-4.66553795075415	1.07207720243104	3.53494342972118	0.230043487398707	3.62857528862914	7.7333541605909	9.63695806840815	-10.3874891083649	-0.677852951222008	11.7024574576713	-3.69372931875519	-13.0925543252285	-3.8055895455365	9.95426650190157	1.20406910486227	4.22952136348022	-11.6405958990822	13.4351928391404	2.41273590901001	5.49590653351414	4.48862526442535	-12.3221943387997	-9.49932818369127	-7.51870172461912	-4.7224779421356	-6.75550418880831	10.8993666964932	7.39728169876637	14.1665069723267	-12.8781418124203	0.811527796793367	11.491275273925	-7.20680660243529	9.43833112967435	4.47334442372208	1.22047310527364	-8.92233670401638	-5.28806049968466	2.07607176470392	-1.44288241913985	0.141275217056224	7.93959964906523	3.64923959172768	-11.9763085926418	-1.73212670599376	-10.7636651430759	-10.6030986159904	0.904959362366696	-13.0379217280633	7.11355007375497	2.40330548057635	3.18312059004776	-1.33125810220596	8.49914107804047	-1.36557528854342	0.314781823237915	-4.4407392359556	9.50338350695448	-2.64055749126705	16.2195944712174	2.66100675323573
5	3.63973943641735	1.89517601975064	-3.52578565339463	-11.8879881324947	4.26175004444748	-2.12590482025163	0.340713376144727	-3.72314618722348	6.57221900668715	-9.63053503743618	2.66281249907097	-5.3663777328013	-3.83565075850534	5.40937985833937	1.4644724610663	12.4616847027046	10.8406205685776	-2.82062931057605	13.1703355527144	-8.58745327832028	4.04660778168019	-2.43275050671865	7.89898541875556	7.64173994220871	0.805409550488987	13.6711831515272	8.31416387162343	-14.3173206056259	4.94472427006645	-1.80469393707569	-4.98991647722095	6.67218938826965	10.1396296046847	-2.12983494502153	-5.27109518381035	-7.06247354925298	17.5538505071345	0.0471777389649324	15.1875757804048	-2.22423085287451	5.18434057837938	-3.87513649999749	9.55274393609281	-11.4033393372673	11.8883387092333	10.9180365872078	-3.29036666403135	1.40278675022234	-12.4794271143726	0.987646105767084	4.03178436077934	4.58560116650126	10.2051146706382	3.51633155732912	0.260788252514164	-7.76908755692225	-5.1017017512761	-3.3552149910386	-2.72055608134611	-0.769603518931116	4.72364505821954	13.2104489633196	-4.41492284569528	8.17256206137369	0.815479694830937	-1.46400695426767	-2.32018537890945	7.47675054316222	3.30486757574418	-10.2279952675996	-1.95207097742516	-16.3319941135943	1.69032319675381	-7.88858985911097	-3.36300101797223	-17.4809019202815	-4.48392598718675	10.063230759969	-20.3030929447936	1.42213729799684	8.61779836663737	-1.7849558563289	-3.15276982685221	5.10810690495391	-5.72658207076642	11.7390801534181	5.08810347680521	-23.2720140645859	3.47538426346625	5.8855825616065	3.48110837273629	0.117996868620726	-0.738662935753616	-3.86532322646371	4.64321254066405	-8.97971317339657	1.71772741552341	13.0426866684943	13.3170538812498	-11.7404482890628
6	-8.93861249099959	9.75431315980736	6.62398855759512	-3.96645660093719	11.0775232672118	4.43020241985856	-1.28169474341545	-0.627057394986081	2.27458919318778	-0.269251097042879	2.42351925839889	0.611692256372693	-5.20691033253118	17.5893211699804	-1.0004037148615	-11.4257895376667	6.33917121037944	2.95813736729644	4.17489673862919	-3.08004547795254	3.1010746897093	2.78984333002098	-9.52033059945584	0.602044903883195	-3.13632296582565	-6.59241953420263	-11.0608981748145	-4.94519281827077	4.45649996169291	4.06886985137537	7.83890775915116	3.72890058796151	-12.1617998586016	-3.87497772228724	-2.20798364828697	-9.09604065137983	8.13230745392366	-5.7621589598398	-5.57465464215008	-10.2216786827337	-11.876723681341	3.36774170797468	-6.83589033857341	5.78684243413411	-17.3933869933415	-6.85709612226188	6.21560814885629	8.53379102096661	12.1035235437329	4.45054415825458	11.1955295436325	-5.84528480813121	0.691392126341632	-9.47217335628399	-11.9670013258323	2.99406846533241	3.26896365013524	18.4299278248847	-3.69176004987207	8.81517792467644	-2.94627431800848	0.418524631161411	-3.51440398662599	2.78891129334322	-5.77557085525211	-7.19930497538835	-6.80029635394203	10.9696934108433	2.06018269881411	-6.35879931087177	-18.2006054972056	-3.20778868967858	-8.18093663191782	9.42898560373394	1.30269685023197	2.81986696103113	1.62905585399531	7.17598360998913	4.26513794077523	-1.58162914791385	10.3260241092463	6.14708552897163	12.9126383485859	-3.98414249141246	-1.02560042738465	2.78554707521038	0.336604636837854	8.20016825089444	-1.05546533526433	-6.26736927966853	-2.61091722532882	0.969291704305677	-0.168499975909989	3.28118271721571	11.6298209001678	-1.00399840119198	3.10693457534484	2.54590205776876	5.7398886013616	-8.50461376318888
7	-5.86176826665254	-5.91493800779819	-1.36009172035617	7.11861378996775	10.1206870319747	1.10854998146994	-16.8280917453374	4.17363478493902	7.99046505090334	0.148609431168161	5.26107528433349	4.31534201603065	17.6237061003154	-12.2486409143176	-2.37064873524732	-1.46215665437038	-7.21792510374755	5.30118494843718	-0.293378075739184	6.95132413764427	0.749588311049815	1.49654849535878	1.93249169870419	-6.56501992169747	-10.3153067094098	12.3988829501357	0.832570425805977	6.45216131752274	-4.80727139683617	5.96904827011839	6.56452728965436	9.87410326515663	-4.20246056911603	-0.551074555649148	-6.35870080382873	-10.278404562773	-0.397764397582327	-12.8865669425671	0.728732615322588	3.97844215040721	8.55186515489166	-2.95778088774975	7.54686211787064	-6.77548220965556	-10.1272950453947	6.83279113596093	-10.61126871429	-5.4000178483837	13.367734612812	-7.17767522323378	3.35596040864866	-12.7951374682315	-10.6435839865725	1.65804834065734	4.35233496449084	-6.14712335454847	-5.22112408901262	-9.09617735378371	4.43393646719913	4.57168429985431	5.21948254692336	-9.47291634258597	6.60970799582769	-6.45906157434098	3.33030433368524	-7.43450373973784	3.0772290172382	8.6145339399982	-5.98771637132822	-3.47881999282286	8.09076052749088	-10.369423007789	-2.07789975898505	-7.73587468063187	3.22213616505827	8.07247881319019	-12.23767856088	7.89599266046253	-6.31365018545509	-0.533620903893345	-0.357249857430788	-3.5955068858425	4.32478520254409	-5.26274148689146	3.24494897917016	7.50804281249043	5.33482521950242	5.65602090054226	2.6119551744037	4.34832454368702	17.2614749901542	-3.67957430714001	-0.872356899081242	12.1805315631194	-8.75289472722724	0.457500512659046	-4.46644527718677	-14.4588702320045	-1.49030983638519	-5.45217146407117
8	13.8085696236529	-7.86980855443981	0.392029811514532	13.6651336425563	1.7444489521347	5.71482348529108	3.21107513104324	6.56494119854246	-5.03052432476127	-3.82493184914952	-2.77788978471651	3.11327039236834	7.43751658216823	3.40990863744725	1.67186975861455	-10.7447458417487	-2.5491757845045	-6.9833059318477	5.59624038608194	-4.66773178955613	-3.03558378389925	-9.27829901669277	4.80387016840769	5.46689811248571	17.9835902842046	-9.9892917468438	-6.44598415195616	7.50123871762574	1.4252492509629	10.0492499346376	-2.84300823267911	16.2636600022204	4.48663776641908	5.51286170808142	-6.83191401194883	2.79955096504886	-5.09139973468988	14.3243975125288	5.95644019473159	-4.29757670664908	7.1008322196515	-5.09485586412456	-13.074881598564	2.28721679229327	0.423353441561748	-9.2888208604323	15.7548391029656	5.03807197768749	-8.1457856240623	-6.79910447279257	8.1456681449949	-11.1828651741073	-5.27011801960463	-8.22035002898867	0.730311830782703	6.81937984203315	-11.8930427464543	-2.7169973811212	-7.33375150025345	-3.05698903942068	9.10554506036624	5.07377291138647	-1.96525704774322	1.15545971758286	9.435717581373	-4.09338613203762	-9.94548682153751	0.396451435684358	-11.6560008228695	13.7339834509579	-4.64892946498838	9.59984942775403	-7.54472327790234	4.88719791249317	-3.16665165001124	-3.60927551849433	-6.83419478633424	8.61353356433438	9.42520676516675	-10.6864234472958	7.44066899453387	8.563221822196	0.569826753874557	13.7969316000332	3.0176484080135	10.8786416430251	1.25485947663192	-3.86137497921961	1.99430599460076	12.0759968113548	0.909476637027937	-9.11293938836251	-0.947393157286761	21.4884493819814	7.78102817084971	15.7489844434539	-24.2903322307449	-6.00781750748069	-6.03913645458038	16.1202530400325
9	14.9582175865326	-3.85688274408789	0.835917393644607	-3.41391645439465	0.678198126537458	-1.48787001252472	-0.727621667822461	7.67296835535457	-0.943778253820057	-7.42492927350167	-13.030076564676	-1.18436776223943	-8.2551652626166	6.98273395966977	8.96445575315969	0.31602808827196	2.21683453310277	-13.6338737774607	5.64533775815909	1.94659132416662	4.14077700973634	12.8614277853759	7.7821142477579	-11.3616323857895	9.9943071791897	1.95681571874587	3.36005757061974	-7.54336059382872	-6.64157050517508	11.862963347002	-6.44173788318461	-1.20999926568506	9.0347129898612	14.8658597910493	-1.63046549937114	-2.37500481303716	-7.95838756540995	-3.84946055671891	-3.46532040991391	-8.9729095388339	8.60746127539331	-6.50024709453195	6.47400019077499	3.32390774295345	1.36683553805104	-5.61414368717859	14.7828782352489	10.2305090798413	-8.55854151155044	-8.96368397897712	-0.89164924672747	10.9436788370578	15.897313238179	-5.49068053400888	-2.25907907261089	7.58568314416567	8.74602381075763	1.08957831226638	1.13709375377727	-21.3093907286336	11.0960396986259	0.185135765190564	1.47934961917989	10.1250387871606	-5.66854555783508	-0.802959227913442	4.90141214624481	5.67042877685477	-9.50293379475185	-5.01628912567966	1.06478783563421	-13.2958859805101	8.14238881642691	17.2230850802015	-1.93450280657791	-0.851628574313349	-10.7204244885055	8.15269725121615	3.69382051319021	5.96733796325821	1.77718947009197	-5.0001720109597	6.48739945222393	3.30479561812413	8.02129341902988	7.41746734943388	-12.9978816804785	-9.91110257882004	2.11593948450341	-6.67688311025979	2.99642679096779	-4.89977542851979	-3.02329786148299	-1.1720016763647	-1.42563118554634	-4.70872948976924	13.6338780943997	-5.53218609137678	-2.86689760025881	5.8063850749174
10	-2.28646093079394	-1.95682116609539	-6.77007200284018	-4.23598590734514	-1.61484127784679	7.52450788116324	-5.05904910076059	0.818861124893513	6.72853530281405	8.1661344060509	0.70716584102311	-8.66932031097069	-12.0821801206511	2.18856152501737	9.37043629688009	-8.4635360163052	4.06859677486681	5.36500283913722	10.0827360737276	2.64668091857449	-16.1142690216037	-9.76820061558397	-13.4800711330036	5.64557833850775	-12.7244453949729	2.88671281834081	-0.0197708526000606	-10.4282221510024	5.92737192972466	-0.817972415399509	-5.80414834834403	-3.08470626576489	4.17096051355297	3.23904167964071	-9.62310927653393	-6.05905804969743	1.25439633973519	-12.1339282402216	17.7259974694315	-0.177728172160653	4.81180315763497	-5.58095259047656	-13.0781471701851	-19.7857407163984	-0.992218390744534	-0.492305706113828	-1.31185044413022	-6.66406067261847	7.93284384279755	9.08022686446311	-14.0391997047386	-4.82143684199538	-6.43145154320528	4.9741488818126	-5.85003322324317	-4.87746822311977	11.5433946196827	2.04525571814066	-9.76259853217675	6.23658294807922	-4.59187258885016	-9.61386635657232	-3.46308939512523	-8.3700755348929	1.69873416707665	7.3201273499367	1.49307170329745	2.15766367684672	-6.31757072465705	-0.674007313744676	3.50155040718546	2.89911878058765	5.52384269611391	-3.51900473726092	0.760658601365105	-0.33770606965335	-3.36400862572557	-10.6718831442731	-2.53214089775264	-5.40013103583648	5.47950636771679	16.3863140451846	9.10508317599703	-11.881226247279	-4.6497862637016	6.67070003280328	10.595772851035	3.48562223214424	-1.50373010572106	-0.635913103079981	-11.5854669150544	-0.171271826584466	-8.74716618962592	9.49418955090261	-6.38598267636263	-4.26744963552674	8.96267554716085	-4.94454189513732	-7.55659452852124	9.22008363549949
